"dataset","specification","sample_size","outer_folds","model","zipcode_representation","fold","rmse","mae","r2","best_params"
"King County","Extended","5000","5","Ridge","One-hot encoded","2","0.1904385585461432","0.1400324479725215","0.8653535303685105","{'model__alpha': 0.01}"
"King County","Extended","5000","5","Ridge","One-hot encoded","3","0.1783172818836176","0.1342937573578557","0.8822995325821098","{'model__alpha': 0.1}"
"King County","Extended","5000","5","Ridge","One-hot encoded","4","0.1939045895035485","0.1415855535269759","0.8585984567922477","{'model__alpha': 0.1}"
"King County","Extended","5000","5","Ridge","One-hot encoded","5","0.1912675729841438","0.1392960766431185","0.8787239484146161","{'model__alpha': 0.1}"
"King County","Extended","5000","5","Random Forest","One-hot encoded","1","0.189683522045708","0.1354845584410834","0.8764192121810436","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"King County","Extended","5000","5","Random Forest","One-hot encoded","2","0.1981326793775607","0.1381263740771773","0.8542537380506483","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"King County","Extended","5000","5","Random Forest","One-hot encoded","3","0.1800447608726991","0.1305869078296331","0.8800079996978515","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"King County","Extended","5000","5","Random Forest","One-hot encoded","4","0.2005881740546338","0.1402589984628656","0.8486826864435708","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}"
"King County","Extended","5000","5","Random Forest","One-hot encoded","5","0.1919793628104172","0.1360269935606418","0.8778196269850671","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"King County","Extended","5000","5","XGBoost","One-hot encoded","1","0.1749954077154931","0.1259344276356179","0.8948171211368166","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"King County","Extended","5000","5","XGBoost","One-hot encoded","2","0.1755477779745411","0.1254871925003968","0.8855868683325414","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"King County","Extended","5000","5","XGBoost","One-hot encoded","3","0.1602861434037819","0.1189590482214893","0.9048993958906872","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"King County","Extended","5000","5","XGBoost","One-hot encoded","4","0.1766232599241977","0.1253821306108229","0.8826795379278992","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"King County","Extended","5000","5","XGBoost","One-hot encoded","5","0.1772804708476116","0.1279509550621276","0.8958128524715583","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"King County","Extended","5000","5","TabPFN","Category-coded","1","0.1617643019114623","0.1146335883064318","0.9101212290071964","{}"
"King County","Extended","5000","5","TabPFN","Category-coded","2","0.1639839392499374","0.1143369557488889","0.900163848933718","{}"
"King County","Extended","5000","5","TabPFN","Category-coded","3","0.1464332121727215","0.1075177573362031","0.9206274204228482","{}"
"King County","Extended","5000","5","TabPFN","Category-coded","4","0.1695361675604305","0.1164623438786614","0.8919057244226059","{}"
"King County","Extended","5000","5","TabPFN","Category-coded","5","0.1645358597380867","0.1159115635172993","0.9102543340465724","{}"
"King County","Extended","10000","5","OLS","One-hot encoded","1","0.1887771252601719","0.1377864233410478","0.8745491302044686","{}"
"King County","Extended","10000","5","OLS","One-hot encoded","2","0.1902282407396779","0.1383423785746075","0.8725900774194588","{}"
"King County","Extended","10000","5","OLS","One-hot encoded","3","0.1859921687110964","0.1362802169734199","0.8720420540260183","{}"
"King County","Extended","10000","5","OLS","One-hot encoded","4","0.1789211086178221","0.1338952357223283","0.8818956722388394","{}"
"King County","Extended","10000","5","OLS","One-hot encoded","5","0.1936347431159386","0.1400034091639457","0.8598086638843501","{}"
"King County","Extended","10000","5","Ridge","One-hot encoded","1","0.1887744044279676","0.137790134419955","0.8745527464085645","{'model__alpha': 0.1}"
"King County","Extended","10000","5","Ridge","One-hot encoded","2","0.190227334215268","0.1383427625354326","0.8725912917494576","{'model__alpha': 0.01}"
"King County","Extended","10000","5","Ridge","One-hot encoded","3","0.1859453471229808","0.1362389062499616","0.872106470072927","{'model__alpha': 0.1}"
"King County","Extended","10000","5","Ridge","One-hot encoded","4","0.1789228101223688","0.1338977577933413","0.88189342593031","{'model__alpha': 0.01}"
"King County","Extended","10000","5","Ridge","One-hot encoded","5","0.1936559543808299","0.1400174307800038","0.859777948338287","{'model__alpha': 0.1}"
"King County","Extended","10000","5","Random Forest","One-hot encoded","1","0.1874803914240078","0.1289502182076054","0.8762666864510177","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"King County","Extended","10000","5","Random Forest","One-hot encoded","2","0.186506794901079","0.1309217606686012","0.8775263710135552","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"King County","Extended","10000","5","Random Forest","One-hot encoded","3","0.1870390255211789","0.1322352998358559","0.8705975778731859","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"King County","Extended","10000","5","Random Forest","One-hot encoded","4","0.1700094366943858","0.1215902612295243","0.8933677169290076","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"King County","Extended","10000","5","Random Forest","One-hot encoded","5","0.1864042942726821","0.1306093374958533","0.8700828652813575","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"King County","Extended","10000","5","XGBoost","One-hot encoded","1","0.1710593296053187","0.1224284474907831","0.8969925890331194","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"King County","Extended","10000","5","XGBoost","One-hot encoded","2","0.1723792150057548","0.1233362541107244","0.8953779883917898","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"King County","Extended","10000","5","XGBoost","One-hot encoded","3","0.1717169863171684","0.1218297279628011","0.8909302145281722","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"King County","Extended","10000","5","XGBoost","One-hot encoded","4","0.1591456284704499","0.1165501248406102","0.90656016168345","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"King County","Extended","10000","5","XGBoost","One-hot encoded","5","0.1744409871113083","0.1238859735813736","0.8862237334933859","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"King County","Extended","10000","5","TabPFN","Category-coded","1","0.158555253976259","0.1097693237852963","0.9115014376894532","{}"
"King County","Extended","10000","5","TabPFN","Category-coded","2","0.1592342835530809","0.1104065190989611","0.9107257058328228","{}"
"King County","Extended","10000","5","TabPFN","Category-coded","3","0.1572733169425317","0.1098770564302266","0.9085069646788348","{}"
"King County","Extended","10000","5","TabPFN","Category-coded","4","0.1443316346449796","0.1054129534159913","0.923146135259484","{}"
"King County","Extended","10000","5","TabPFN","Category-coded","5","0.1631883366993089","0.1128761054818362","0.900429006778424","{}"
"King County","Extended","21613","5","OLS","One-hot encoded","1","0.1884017987253607","0.138347394364581","0.8743961954939228","{}"
"King County","Extended","21613","5","OLS","One-hot encoded","2","0.1861553226168394","0.1370881563989942","0.8725968254315686","{}"
"King County","Extended","21613","5","OLS","One-hot encoded","3","0.1887343669075755","0.1390869933120028","0.8721736731557775","{}"
"King County","Extended","21613","5","OLS","One-hot encoded","4","0.188085817643761","0.137209111721784","0.8731513639447622","{}"
"King County","Extended","21613","5","OLS","One-hot encoded","5","0.1889669107398741","0.1376699481111056","0.869888420236131","{}"
"King County","Extended","21613","5","Ridge","One-hot encoded","1","0.188391221009039","0.1383454307678307","0.8744102990123095","{'model__alpha': 0.1}"
"King County","Extended","21613","5","Ridge","One-hot encoded","2","0.1861467658128087","0.137079114689889","0.8726085375752466","{'model__alpha': 0.1}"
"King County","Extended","21613","5","Ridge","One-hot encoded","3","0.1887355018792987","0.139088493304383","0.872172135760071","{'model__alpha': 0.01}"
"King County","Extended","21613","5","Ridge","One-hot encoded","4","0.1880855895835678","0.1372095976617201","0.8731516715607992","{'model__alpha': 0.01}"
"King County","Extended","21613","5","Ridge","One-hot encoded","5","0.1889743566820419","0.1376668620162526","0.8698781663521937","{'model__alpha': 0.1}"
"King County","Extended","21613","5","Random Forest","One-hot encoded","1","0.1735935747010221","0.1226338363127085","0.8933649449616483","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"King County","Extended","21613","5","Random Forest","One-hot encoded","2","0.1777186675625795","0.1258055878873175","0.883883100718552","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"King County","Extended","21613","5","Random Forest","One-hot encoded","3","0.1775861076488376","0.1248930521889904","0.8868286988814506","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"King County","Extended","21613","5","Random Forest","One-hot encoded","4","0.177750275825587","0.1243211345780118","0.8867092975366421","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"King County","Extended","21613","5","Random Forest","One-hot encoded","5","0.1780395326988884","0.124300773157439","0.8845012417839431","{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}"
"King County","Extended","21613","5","XGBoost","One-hot encoded","1","0.1654247931934774","0.1201448507339417","0.9031646547249113","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"King County","Extended","21613","5","XGBoost","One-hot encoded","2","0.1675446751404064","0.1200395109956337","0.8967974109193823","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"King County","Extended","21613","5","XGBoost","One-hot encoded","3","0.1688007785705458","0.1225741330606727","0.897749080309592","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"King County","Extended","21613","5","XGBoost","One-hot encoded","4","0.1691429836278984","0.1221549376183503","0.8974155162356878","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}"
"King County","Extended","21613","5","XGBoost","One-hot encoded","5","0.1688936080379667","0.1211456708745246","0.896062838880538","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"King County","Extended","21613","5","TabPFN","Category-coded","1","0.15170472158145862","0.10621997586833423","0.9185612872992008","{}"
"King County","Extended","21613","5","TabPFN","Category-coded","2","0.15473503248939388","0.10847971079440792","0.9119748783169765","{}"
"King County","Extended","21613","5","TabPFN","Category-coded","3","0.15454614815334697","0.10836460011466759","0.9142893669435324","{}"
"King County","Extended","21613","5","TabPFN","Category-coded","4","0.15539467000804547","0.10738756836376885","0.9134143463000457","{}"
"King County","Extended","21613","5","TabPFN","Category-coded","5","0.15548631456951098","0.10678827776405002","0.9119095632833716","{}"
"California Housing","Parsimonious","1000","5","OLS","Not applicable","1","0.4184624389472267","0.3245222862534069","0.501332301584114","{}"
"California Housing","Parsimonious","1000","5","OLS","Not applicable","2","0.4105344091691961","0.3014911680523783","0.4351353110897799","{}"
"California Housing","Parsimonious","1000","5","OLS","Not applicable","3","0.3966540562143457","0.3126657962008459","0.5620483510450338","{}"
"California Housing","Parsimonious","1000","5","OLS","Not applicable","4","0.4158755349103485","0.319739488638703","0.4708401075552866","{}"
"California Housing","Parsimonious","1000","5","OLS","Not applicable","5","0.3991745447264609","0.2969453337707475","0.4635117876824308","{}"
"California Housing","Parsimonious","1000","5","Ridge","Not applicable","1","0.4184308813645674","0.3245468455101132","0.5014075109805552","{'model__alpha': 1}"
"California Housing","Parsimonious","1000","5","Ridge","Not applicable","2","0.4090144172458912","0.3024936755939134","0.4393103585095479","{'model__alpha': 10}"
"California Housing","Parsimonious","1000","5","Ridge","Not applicable","3","0.3968073466295672","0.312879249097553","0.5617097851774611","{'model__alpha': 1}"
"California Housing","Parsimonious","1000","5","Ridge","Not applicable","4","0.4175004268903997","0.3218568083917117","0.4666970054253176","{'model__alpha': 10}"
"California Housing","Parsimonious","1000","5","Ridge","Not applicable","5","0.3983216016360078","0.297936195360441","0.4658020390724676","{'model__alpha': 10}"
"California Housing","Parsimonious","1000","5","Random Forest","Not applicable","1","0.3789456311400009","0.2822781271663122","0.5910670717497326","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 200}"
"California Housing","Parsimonious","1000","5","Random Forest","Not applicable","2","0.3636898311894479","0.2816884497271038","0.5566899100796323","{'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","1000","5","Random Forest","Not applicable","3","0.3255765253253497","0.2507427447970816","0.704941225601917","{'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","1000","5","Random Forest","Not applicable","4","0.3858024970811343","0.303781645718313","0.5446029184544658","{'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","1000","5","Random Forest","Not applicable","5","0.3477210766566856","0.2640067041493101","0.5929042783663132","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","1000","5","XGBoost","Not applicable","1","0.3762457890569087","0.2839867847712268","0.5968732943680486","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.05, 'model__max_depth': 2, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Parsimonious","1000","5","XGBoost","Not applicable","2","0.3559361803016959","0.2779257307802761","0.5753906329858081","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}"
"California Housing","Parsimonious","1000","5","XGBoost","Not applicable","3","0.3378274100247305","0.260886171972134","0.6823183471446264","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 2, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Parsimonious","1000","5","XGBoost","Not applicable","4","0.3792164877100167","0.2947324011937725","0.5600183160886438","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}"
"California Housing","Parsimonious","1000","5","XGBoost","Not applicable","5","0.3423604715449515","0.258748567392474","0.6053594219407412","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}"
"California Housing","Parsimonious","1000","5","TabPFN","Not applicable","1","0.3513176806626029","0.2585060685133687","0.6485218859725952","{}"
"California Housing","Parsimonious","1000","5","TabPFN","Not applicable","2","0.3429638191940018","0.267300858462666","0.6057770412901087","{}"
"California Housing","Parsimonious","1000","5","TabPFN","Not applicable","3","0.3121872815286016","0.2406875805240277","0.7287106292114767","{}"
"California Housing","Parsimonious","1000","5","TabPFN","Not applicable","4","0.3642911110699698","0.279570887814826","0.5939707478717959","{}"
"California Housing","Parsimonious","1000","5","TabPFN","Not applicable","5","0.3268335877185843","0.2495987088756803","0.6403435365669017","{}"
"California Housing","Parsimonious","2500","5","OLS","Not applicable","1","0.4177260150343932","0.3022949514747748","0.4190208739791793","{}"
"California Housing","Parsimonious","2500","5","OLS","Not applicable","2","0.4181662651019313","0.320636883350812","0.4583591233844478","{}"
"California Housing","Parsimonious","2500","5","OLS","Not applicable","3","0.3929929824124403","0.2993530662937938","0.5150804254599486","{}"
"California Housing","Parsimonious","2500","5","OLS","Not applicable","4","0.4051175417163125","0.3109217041886344","0.497659381893896","{}"
"California Housing","Parsimonious","2500","5","OLS","Not applicable","5","0.4033108062748443","0.3147233518923285","0.536391415697973","{}"
"California Housing","Parsimonious","2500","5","Ridge","Not applicable","1","0.4159498565149416","0.3021085257705148","0.4239509820396888","{'model__alpha': 10}"
"California Housing","Parsimonious","2500","5","Ridge","Not applicable","2","0.4168156368773647","0.32088503484818","0.4618523465213919","{'model__alpha': 10}"
"California Housing","Parsimonious","2500","5","Ridge","Not applicable","3","0.3926664751258112","0.2999294707367217","0.5158858546134193","{'model__alpha': 10}"
"California Housing","Parsimonious","2500","5","Ridge","Not applicable","4","0.4059095397461299","0.312147581590771","0.4956933269266343","{'model__alpha': 10}"
"California Housing","Parsimonious","2500","5","Ridge","Not applicable","5","0.4034551496620915","0.3148475883006782","0.5360595088540683","{'model__alpha': 1}"
"California Housing","Parsimonious","2500","5","Random Forest","Not applicable","1","0.3378828260967769","0.2593927845711303","0.6198896291285958","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","2500","5","Random Forest","Not applicable","2","0.3588920036069827","0.2782695950485746","0.601029294606241","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 200}"
"California Housing","Parsimonious","2500","5","Random Forest","Not applicable","3","0.3388050923189488","0.2613635186136327","0.63958738523835","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","2500","5","Random Forest","Not applicable","4","0.3471902068079625","0.2640731934523163","0.6310469274892181","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 200}"
"California Housing","Parsimonious","2500","5","Random Forest","Not applicable","5","0.3593814827985624","0.2719542689278548","0.6318853139230637","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","2500","5","XGBoost","Not applicable","1","0.3389889095936387","0.2610081005368117","0.6173969190191182","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 2, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Parsimonious","2500","5","XGBoost","Not applicable","2","0.3581839072033204","0.2802345205425649","0.6026020854291222","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}"
"California Housing","Parsimonious","2500","5","XGBoost","Not applicable","3","0.3361756031308763","0.2567854189803039","0.6451600493403062","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}"
"California Housing","Parsimonious","2500","5","XGBoost","Not applicable","4","0.3575197696329067","0.2702985159054595","0.6087662414261252","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 2, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Parsimonious","2500","5","XGBoost","Not applicable","5","0.3583672440310002","0.2755025320108885","0.6339601528584864","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 2, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Parsimonious","2500","5","TabPFN","Not applicable","1","0.3310009244251606","0.2555496126289607","0.6352159033455456","{}"
"California Housing","Parsimonious","2500","5","TabPFN","Not applicable","2","0.3481567492611483","0.2692237140691416","0.6245405134295383","{}"
"California Housing","Parsimonious","2500","5","TabPFN","Not applicable","3","0.3188423294734892","0.2430217264689983","0.6808079458554648","{}"
"California Housing","Parsimonious","2500","5","TabPFN","Not applicable","4","0.3448438785727832","0.259206027394897","0.6360168824242953","{}"
"California Housing","Parsimonious","2500","5","TabPFN","Not applicable","5","0.3421588220833548","0.2599092386223949","0.6663222595529699","{}"
"California Housing","Parsimonious","5000","5","OLS","Not applicable","1","0.3950927670308699","0.2944538265056985","0.4825858165628542","{}"
"California Housing","Parsimonious","5000","5","OLS","Not applicable","2","0.40920246284326","0.3163761187134796","0.4977266070379568","{}"
"California Housing","Parsimonious","5000","5","OLS","Not applicable","3","0.4547164538032486","0.3294637378541863","0.3969182623671421","{}"
"California Housing","Parsimonious","5000","5","OLS","Not applicable","4","0.4005765038577383","0.3131336282432653","0.4900035408969656","{}"
"California Housing","Parsimonious","5000","5","OLS","Not applicable","5","0.3994966950192107","0.3063618177554433","0.506061638963549","{}"
"California Housing","Parsimonious","5000","5","Ridge","Not applicable","1","0.3944377976852224","0.2947048071628019","0.4842998926369158","{'model__alpha': 10}"
"California Housing","Parsimonious","5000","5","Ridge","Not applicable","2","0.4090198408918389","0.3168215938232191","0.4981748236904918","{'model__alpha': 10}"
"California Housing","Parsimonious","5000","5","Ridge","Not applicable","3","0.4538809975818922","0.3298372696505995","0.3991323257554844","{'model__alpha': 10}"
"California Housing","Parsimonious","5000","5","Ridge","Not applicable","4","0.4006029276592858","0.3131658862453442","0.4899362554243264","{'model__alpha': 1}"
"California Housing","Parsimonious","5000","5","Ridge","Not applicable","5","0.4039585530759952","0.3112823110143664","0.4949667281183605","{'model__alpha': 100}"
"California Housing","Parsimonious","5000","5","Random Forest","Not applicable","1","0.3452092351550079","0.2577736492573704","0.6049928267130238","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","5000","5","Random Forest","Not applicable","2","0.3524718438281016","0.2699092514620614","0.6273401921210155","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","5000","5","Random Forest","Not applicable","3","0.3682262967661335","0.274068621976597","0.6045200784094147","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 200}"
"California Housing","Parsimonious","5000","5","Random Forest","Not applicable","4","0.3491195026706949","0.2704110805047043","0.6126135394865834","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","5000","5","Random Forest","Not applicable","5","0.3486168231024846","0.2642263073304602","0.6238655981137953","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","5000","5","XGBoost","Not applicable","1","0.3379294872189","0.253783586177139","0.6214769333893913","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}"
"California Housing","Parsimonious","5000","5","XGBoost","Not applicable","2","0.3515328380560171","0.2697185140808641","0.6293231226730683","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}"
"California Housing","Parsimonious","5000","5","XGBoost","Not applicable","3","0.369678772669805","0.2736223283365624","0.6013939683132925","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}"
"California Housing","Parsimonious","5000","5","XGBoost","Not applicable","4","0.3510066476261297","0.2707368392788446","0.608414231026494","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}"
"California Housing","Parsimonious","5000","5","XGBoost","Not applicable","5","0.346428236642441","0.2616933093721804","0.6285734527379188","{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}"
"California Housing","Parsimonious","5000","5","TabPFN","Not applicable","1","0.3324992654251729","0.2482117068394881","0.633544240657601","{}"
"California Housing","Parsimonious","5000","5","TabPFN","Not applicable","2","0.3408589649398953","0.2599882924108997","0.6514916910955395","{}"
"California Housing","Parsimonious","5000","5","TabPFN","Not applicable","3","0.3561979584456659","0.2658018422678889","0.6299352740265445","{}"
"California Housing","Parsimonious","5000","5","TabPFN","Not applicable","4","0.3459369008664095","0.2650117071052845","0.6196442395465058","{}"
"California Housing","Parsimonious","5000","5","TabPFN","Not applicable","5","0.3376393281100285","0.2525410200528572","0.647180622425356","{}"
"California Housing","Parsimonious","10000","5","OLS","Not applicable","1","0.406916341902839","0.3071474378344635","0.4912107940143185","{}"
"California Housing","Parsimonious","10000","5","OLS","Not applicable","2","0.4192273586962418","0.3109299963060483","0.4637329794548127","{}"
"California Housing","Parsimonious","10000","5","OLS","Not applicable","3","0.4102456838171271","0.3181650238141436","0.4788081279070383","{}"
"California Housing","Parsimonious","10000","5","OLS","Not applicable","4","0.3963214855644967","0.3027936250598124","0.5104270882847595","{}"
"California Housing","Parsimonious","10000","5","OLS","Not applicable","5","0.3962475904305216","0.307452311500419","0.4931919588518361","{}"
"California Housing","Parsimonious","10000","5","Ridge","Not applicable","1","0.4067069579525683","0.3072508175407922","0.4917342671416782","{'model__alpha': 10}"
"California Housing","Parsimonious","10000","5","Ridge","Not applicable","2","0.4192132515496821","0.3109488217251842","0.4637690699914214","{'model__alpha': 1}"
"California Housing","Parsimonious","10000","5","Ridge","Not applicable","3","0.4102569790307217","0.3181862427394961","0.4787794277656657","{'model__alpha': 1}"
"California Housing","Parsimonious","10000","5","Ridge","Not applicable","4","0.3969452005872285","0.3045209016864996","0.508884934917472","{'model__alpha': 100}"
"California Housing","Parsimonious","10000","5","Ridge","Not applicable","5","0.3964266661574357","0.3076960638586549","0.4927337729679325","{'model__alpha': 10}"
"California Housing","Parsimonious","10000","5","Random Forest","Not applicable","1","0.3541445494042657","0.26796766475127","0.6146203748964603","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","10000","5","Random Forest","Not applicable","2","0.3573374404731103","0.269502429994172","0.610382100762922","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","10000","5","Random Forest","Not applicable","3","0.3604849356952914","0.2733481852062044","0.5975760360328828","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","10000","5","Random Forest","Not applicable","4","0.3459685193156707","0.2628221887018735","0.6269257182533335","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 200}"
"California Housing","Parsimonious","10000","5","Random Forest","Not applicable","5","0.3474464654789622","0.2667915151159151","0.6103398222149873","{'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__n_estimators': 500}"
"California Housing","Parsimonious","10000","5","XGBoost","Not applicable","1","0.3498082316442037","0.2629521773412946","0.6240001462986726","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Parsimonious","10000","5","XGBoost","Not applicable","2","0.3562098840325967","0.2693301457474917","0.6128370523257181","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
"California Housing","Parsimonious","10000","5","XGBoost","Not applicable","3","0.3604364352464279","0.2748267178487268","0.5976843147872658","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}"
"California Housing","Parsimonious","10000","5","XGBoost","Not applicable","4","0.3443508073894861","0.2611009404146345","0.6304064725301965","{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}"
